id,url_id,user_id,event_type,timestamp,details
678,678,220,created,2025-08-05 06:51:00,"{""short_code"":""vNy7Gk"",""original_url"":""https://hackstack.io/jade/trail/678""}"
679,679,285,created,2025-07-11 01:20:19,"{""short_code"":""ADiHVm"",""original_url"":""https://hackstack.io/urban/engine/679""}"
680,680,10,created,2025-02-12 19:37:42,"{""short_code"":""8ULOOX"",""original_url"":""https://acme.dev/cobalt/kernel/680""}"
681,681,125,created,2025-05-07 14:46:54,"{""short_code"":""WCEbkw"",""original_url"":""https://seeded.app/mellow/uplink/681""}"
682,682,267,created,2025-11-19 11:36:10,"{""short_code"":""ersMBo"",""original_url"":""https://hackstack.io/keen/journey/682""}"
683,683,251,created,2025-04-14 10:51:21,"{""short_code"":""ajPuE5"",""original_url"":""https://hackstack.io/brisk/zenith/683""}"
684,684,68,created,2025-02-03 07:05:33,"{""short_code"":""uuQMMm"",""original_url"":""https://acme.dev/clear/valley/684""}"
685,685,95,created,2026-01-23 21:20:59,"{""short_code"":""FFEI3j"",""original_url"":""https://acme.dev/proud/yard/685""}"
686,686,16,created,2025-01-04 00:42:58,"{""short_code"":""nz8fCv"",""original_url"":""https://hackstack.io/amber/harvest/686""}"
687,687,53,created,2025-03-25 00:10:27,"{""short_code"":""nr6JZP"",""original_url"":""https://opswise.net/young/canyon/687""}"
688,688,151,created,2025-02-24 23:30:16,"{""short_code"":""BgWKVO"",""original_url"":""https://example.com/navy/garden/688""}"
689,689,144,created,2025-02-02 02:39:09,"{""short_code"":""JftoLH"",""original_url"":""https://hackstack.io/harbor/window/689""}"
690,690,373,created,2025-09-01 10:41:35,"{""short_code"":""3mG1X5"",""original_url"":""https://relay.cloud/quiet/uplink/690""}"
691,691,136,created,2025-07-15 22:21:01,"{""short_code"":""4pIyfO"",""original_url"":""https://relay.cloud/gold/anchor/691""}"
692,692,142,created,2026-01-13 13:51:14,"{""short_code"":""XLmJFx"",""original_url"":""https://relay.cloud/ember/uplink/692""}"
693,693,126,created,2025-05-28 10:34:32,"{""short_code"":""gay9qz"",""original_url"":""https://example.com/jade/engine/693""}"
694,694,384,created,2026-01-13 04:43:06,"{""short_code"":""coCBJi"",""original_url"":""https://example.com/warm/network/694""}"
695,695,82,created,2025-05-01 16:43:09,"{""short_code"":""NCZR3U"",""original_url"":""https://opswise.net/navy/window/695""}"
696,696,92,created,2025-01-13 07:19:17,"{""short_code"":""LFXplA"",""original_url"":""https://relay.cloud/vivid/yard/696""}"
697,697,163,created,2025-08-11 15:36:26,"{""short_code"":""XBMwtG"",""original_url"":""https://example.com/harbor/network/697""}"
698,698,263,created,2025-03-01 06:51:43,"{""short_code"":""ywIaOQ"",""original_url"":""https://acme.dev/vivid/uplink/698""}"
699,699,179,created,2025-06-19 01:48:10,"{""short_code"":""veyiJG"",""original_url"":""https://example.com/lively/signal/699""}"
700,700,388,created,2025-05-27 03:53:53,"{""short_code"":""Tgojws"",""original_url"":""https://example.com/dawn/network/700""}"
701,701,361,created,2025-05-19 14:42:12,"{""short_code"":""khi5Da"",""original_url"":""https://acme.dev/dawn/uplink/701""}"
702,702,352,created,2025-03-26 21:31:15,"{""short_code"":""z7WcZ7"",""original_url"":""https://hackstack.io/navy/yard/702""}"
703,703,233,created,2025-04-14 06:39:13,"{""short_code"":""fbC7MT"",""original_url"":""https://relay.cloud/lively/yard/703""}"
704,704,233,created,2025-06-01 02:52:53,"{""short_code"":""S0iXYs"",""original_url"":""https://example.com/forest/harvest/704""}"
705,705,209,created,2025-06-12 00:48:30,"{""short_code"":""xbwAuS"",""original_url"":""https://example.com/lively/uplink/705""}"
706,706,25,created,2025-07-11 04:07:00,"{""short_code"":""IutKzA"",""original_url"":""https://example.com/quiet/island/706""}"
707,707,321,created,2025-05-05 09:27:25,"{""short_code"":""99mYoq"",""original_url"":""https://example.com/navy/island/707""}"
708,708,381,created,2025-05-13 15:08:54,"{""short_code"":""OtPlJ6"",""original_url"":""https://acme.dev/dawn/zenith/708""}"
709,709,108,created,2025-01-03 07:41:06,"{""short_code"":""YhEroG"",""original_url"":""https://example.com/dawn/field/709""}"
710,710,241,created,2025-06-28 18:58:08,"{""short_code"":""hwBufX"",""original_url"":""https://opswise.net/jade/zenith/710""}"
711,711,316,created,2026-01-22 21:11:08,"{""short_code"":""TiBTAU"",""original_url"":""https://opswise.net/ember/field/711""}"
712,712,126,created,2025-04-25 08:31:25,"{""short_code"":""8Fs955"",""original_url"":""https://opswise.net/young/island/712""}"
713,713,200,created,2025-02-02 04:14:34,"{""short_code"":""sbVWnc"",""original_url"":""https://relay.cloud/vivid/delta/713""}"
714,714,72,created,2025-04-07 17:41:25,"{""short_code"":""BSkRyE"",""original_url"":""https://example.com/clear/quartz/714""}"
715,715,348,created,2025-10-28 16:21:41,"{""short_code"":""4J3cT7"",""original_url"":""https://acme.dev/young/zenith/715""}"
716,716,72,created,2025-03-26 21:54:31,"{""short_code"":""W1TTWm"",""original_url"":""https://seeded.app/ivory/field/716""}"
717,717,242,created,2026-01-10 08:31:21,"{""short_code"":""toLG8y"",""original_url"":""https://seeded.app/keen/network/717""}"
718,718,283,created,2025-05-18 11:03:57,"{""short_code"":""PTxke3"",""original_url"":""https://seeded.app/navy/uplink/718""}"
719,719,227,created,2025-04-12 16:20:07,"{""short_code"":""PJ6z4L"",""original_url"":""https://opswise.net/mellow/signal/719""}"
720,720,246,created,2025-06-16 11:49:24,"{""short_code"":""Gh64vG"",""original_url"":""https://acme.dev/amber/zenith/720""}"
721,721,383,created,2025-05-17 13:18:21,"{""short_code"":""To30pi"",""original_url"":""https://example.com/rapid/canyon/721""}"
722,722,84,created,2025-01-13 19:22:12,"{""short_code"":""KgV6Da"",""original_url"":""https://seeded.app/quiet/meadow/722""}"
723,723,201,created,2025-10-11 04:07:52,"{""short_code"":""tyeq2a"",""original_url"":""https://seeded.app/amber/lagoon/723""}"
724,724,336,created,2025-02-23 19:23:53,"{""short_code"":""BxjaMy"",""original_url"":""https://seeded.app/ember/lagoon/724""}"
725,725,293,created,2025-12-06 01:46:21,"{""short_code"":""XHmUc6"",""original_url"":""https://hackstack.io/opal/river/725""}"
726,726,40,created,2025-08-22 16:11:41,"{""short_code"":""Ydi3WY"",""original_url"":""https://hackstack.io/keen/journey/726""}"
727,727,66,created,2026-02-20 20:12:38,"{""short_code"":""DBLDFH"",""original_url"":""https://example.com/navy/beacon/727""}"
728,728,322,created,2025-07-27 20:55:15,"{""short_code"":""9zJnTy"",""original_url"":""https://opswise.net/amber/field/728""}"
729,729,229,created,2026-01-23 16:18:24,"{""short_code"":""b4CFOH"",""original_url"":""https://acme.dev/navy/canyon/729""}"
730,730,115,created,2025-11-11 15:01:03,"{""short_code"":""iSZidP"",""original_url"":""https://hackstack.io/proud/anchor/730""}"
731,731,131,created,2026-01-18 17:48:09,"{""short_code"":""Y6mLoI"",""original_url"":""https://example.com/urban/anchor/731""}"
732,732,271,created,2025-06-02 08:33:09,"{""short_code"":""1Kc8s4"",""original_url"":""https://relay.cloud/young/garden/732""}"
733,733,372,created,2025-04-24 20:12:10,"{""short_code"":""OUsfBf"",""original_url"":""https://hackstack.io/ember/signal/733""}"
734,734,81,created,2025-07-25 13:07:11,"{""short_code"":""ftsyu9"",""original_url"":""https://opswise.net/lively/orbit/734""}"
735,735,70,created,2025-02-19 16:39:16,"{""short_code"":""HWixKQ"",""original_url"":""https://hackstack.io/harbor/quartz/735""}"
736,736,233,created,2025-09-21 10:10:40,"{""short_code"":""1tdyUp"",""original_url"":""https://opswise.net/calm/anchor/736""}"
737,737,359,created,2025-05-15 00:10:46,"{""short_code"":""OGlhc4"",""original_url"":""https://acme.dev/rapid/island/737""}"
738,738,227,created,2025-03-27 05:07:47,"{""short_code"":""IL3gJp"",""original_url"":""https://hackstack.io/quiet/kernel/738""}"
739,739,73,created,2025-07-14 01:37:09,"{""short_code"":""vy1OQs"",""original_url"":""https://hackstack.io/cobalt/yard/739""}"
740,740,375,created,2025-09-29 05:06:24,"{""short_code"":""SRjnjX"",""original_url"":""https://seeded.app/harbor/lagoon/740""}"
741,741,91,created,2026-02-16 11:17:01,"{""short_code"":""frwYu1"",""original_url"":""https://relay.cloud/mellow/meadow/741""}"
742,742,125,created,2025-09-21 15:38:12,"{""short_code"":""AuA9I7"",""original_url"":""https://seeded.app/lively/island/742""}"
743,743,83,created,2025-04-16 09:34:12,"{""short_code"":""8APrpu"",""original_url"":""https://seeded.app/mellow/uplink/743""}"
744,744,210,created,2025-10-04 05:53:17,"{""short_code"":""iFBKRa"",""original_url"":""https://acme.dev/urban/journey/744""}"
745,745,176,created,2025-05-20 11:09:20,"{""short_code"":""xKUUo0"",""original_url"":""https://example.com/mellow/orbit/745""}"
746,746,167,created,2025-12-20 06:19:33,"{""short_code"":""CZve1X"",""original_url"":""https://relay.cloud/rapid/network/746""}"
747,747,159,created,2025-11-09 05:37:57,"{""short_code"":""ttnc8I"",""original_url"":""https://relay.cloud/urban/kernel/747""}"
748,748,163,created,2025-11-28 20:07:29,"{""short_code"":""GwvpQ5"",""original_url"":""https://acme.dev/young/harvest/748""}"
749,749,197,created,2025-11-17 02:33:26,"{""short_code"":""F5Xgtd"",""original_url"":""https://acme.dev/harbor/canyon/749""}"
750,750,177,created,2026-02-10 15:07:37,"{""short_code"":""lTrswI"",""original_url"":""https://seeded.app/cobalt/valley/750""}"
751,751,119,created,2025-11-22 07:35:36,"{""short_code"":""ugZCgs"",""original_url"":""https://acme.dev/warm/kernel/751""}"
752,752,341,created,2025-02-23 21:58:48,"{""short_code"":""7mDjlU"",""original_url"":""https://hackstack.io/navy/network/752""}"
753,753,279,created,2025-02-02 04:44:44,"{""short_code"":""BWskjo"",""original_url"":""https://example.com/vivid/field/753""}"
754,754,203,created,2025-10-29 11:16:03,"{""short_code"":""7psuLS"",""original_url"":""https://acme.dev/amber/uplink/754""}"
755,755,66,created,2025-12-09 02:53:10,"{""short_code"":""Hhvhkh"",""original_url"":""https://hackstack.io/silver/canyon/755""}"
756,756,291,created,2025-01-02 18:45:58,"{""short_code"":""QY2dMG"",""original_url"":""https://acme.dev/opal/delta/756""}"
757,757,196,created,2025-09-09 23:39:24,"{""short_code"":""vSD59X"",""original_url"":""https://example.com/dawn/canyon/757""}"
758,758,289,created,2025-03-22 19:47:16,"{""short_code"":""vUH3Xf"",""original_url"":""https://opswise.net/quiet/kernel/758""}"
759,759,146,created,2025-01-04 16:35:50,"{""short_code"":""Ly8Z8U"",""original_url"":""https://opswise.net/mellow/kernel/759""}"
760,760,25,created,2026-01-06 07:58:21,"{""short_code"":""d0MMwu"",""original_url"":""https://hackstack.io/gold/beacon/760""}"
761,761,23,created,2025-06-19 22:57:39,"{""short_code"":""O09Afp"",""original_url"":""https://example.com/forest/uplink/761""}"
762,762,59,created,2026-02-08 04:19:26,"{""short_code"":""ORglDC"",""original_url"":""https://seeded.app/navy/signal/762""}"
763,763,378,created,2025-11-10 00:28:03,"{""short_code"":""aJ55ti"",""original_url"":""https://opswise.net/silver/trail/763""}"
764,764,302,created,2025-03-17 22:32:56,"{""short_code"":""9s4wyE"",""original_url"":""https://seeded.app/forest/field/764""}"
765,765,100,created,2026-02-06 11:22:26,"{""short_code"":""XGM7Ot"",""original_url"":""https://relay.cloud/clear/orbit/765""}"
766,766,121,created,2026-02-17 10:12:57,"{""short_code"":""WEqiIS"",""original_url"":""https://relay.cloud/young/river/766""}"
767,767,86,created,2025-07-08 21:58:26,"{""short_code"":""GVpIpx"",""original_url"":""https://hackstack.io/calm/orbit/767""}"
768,768,206,created,2025-12-16 20:21:11,"{""short_code"":""L4ukkm"",""original_url"":""https://relay.cloud/silver/orbit/768""}"
769,769,324,created,2025-05-26 18:13:42,"{""short_code"":""ICOyrD"",""original_url"":""https://example.com/gold/trail/769""}"
770,770,101,created,2025-05-22 16:26:14,"{""short_code"":""sUaYPZ"",""original_url"":""https://seeded.app/ivory/window/770""}"
771,771,399,created,2026-01-24 12:54:15,"{""short_code"":""o0gYk7"",""original_url"":""https://seeded.app/cobalt/yard/771""}"
772,772,363,created,2025-04-10 18:55:13,"{""short_code"":""fU6ua6"",""original_url"":""https://acme.dev/navy/island/772""}"
773,773,203,created,2026-01-27 13:29:27,"{""short_code"":""OOVHNh"",""original_url"":""https://example.com/mellow/anchor/773""}"
774,774,60,created,2025-02-22 11:44:44,"{""short_code"":""diqPlw"",""original_url"":""https://seeded.app/opal/trail/774""}"
775,775,281,created,2025-05-19 14:28:35,"{""short_code"":""a58vXS"",""original_url"":""https://seeded.app/vivid/lagoon/775""}"
776,776,143,created,2025-06-16 09:37:02,"{""short_code"":""r48eXd"",""original_url"":""https://example.com/forest/orbit/776""}"
777,777,68,created,2025-02-27 19:46:36,"{""short_code"":""tMmXiL"",""original_url"":""https://opswise.net/ember/orbit/777""}"
778,778,400,created,2025-10-25 22:44:46,"{""short_code"":""8yOGwW"",""original_url"":""https://acme.dev/young/valley/778""}"
779,779,283,created,2025-09-22 18:49:00,"{""short_code"":""eC9p5r"",""original_url"":""https://seeded.app/dawn/field/779""}"
780,780,292,created,2025-11-16 01:38:27,"{""short_code"":""SitefP"",""original_url"":""https://opswise.net/warm/valley/780""}"
781,781,152,created,2025-07-15 20:49:41,"{""short_code"":""thdHwy"",""original_url"":""https://hackstack.io/ember/delta/781""}"
782,782,181,created,2025-08-22 14:17:56,"{""short_code"":""8jWjbA"",""original_url"":""https://relay.cloud/ivory/anchor/782""}"
783,783,280,created,2025-10-20 03:14:11,"{""short_code"":""GbTARO"",""original_url"":""https://acme.dev/tidy/valley/783""}"
784,784,246,created,2025-12-26 07:33:47,"{""short_code"":""MtKoPF"",""original_url"":""https://acme.dev/warm/meadow/784""}"
785,785,30,created,2025-07-08 16:37:19,"{""short_code"":""S7fSc7"",""original_url"":""https://acme.dev/lively/uplink/785""}"
786,786,245,created,2025-02-04 19:11:28,"{""short_code"":""bo8ZyO"",""original_url"":""https://relay.cloud/ember/anchor/786""}"
787,787,43,created,2025-08-25 00:55:16,"{""short_code"":""GnWZFv"",""original_url"":""https://opswise.net/amber/canyon/787""}"
788,788,275,created,2025-01-07 13:48:46,"{""short_code"":""eBO0rS"",""original_url"":""https://opswise.net/young/island/788""}"
789,789,213,created,2025-10-06 01:45:03,"{""short_code"":""dJqZVd"",""original_url"":""https://relay.cloud/brisk/valley/789""}"
790,790,201,created,2025-10-13 11:42:36,"{""short_code"":""FUBzyA"",""original_url"":""https://acme.dev/opal/river/790""}"
791,791,42,created,2025-08-26 18:35:33,"{""short_code"":""4zYck7"",""original_url"":""https://relay.cloud/gold/island/791""}"
792,792,172,created,2025-01-29 02:46:13,"{""short_code"":""vVSe58"",""original_url"":""https://hackstack.io/keen/zenith/792""}"
793,793,145,created,2025-07-10 10:58:07,"{""short_code"":""haQHzd"",""original_url"":""https://opswise.net/tidy/quartz/793""}"
794,794,107,created,2025-08-05 22:19:51,"{""short_code"":""DFHhzx"",""original_url"":""https://hackstack.io/brisk/engine/794""}"
795,795,276,created,2025-06-20 10:32:57,"{""short_code"":""rQzqzN"",""original_url"":""https://seeded.app/navy/lagoon/795""}"
796,796,124,created,2025-02-12 09:36:37,"{""short_code"":""qLV3Qj"",""original_url"":""https://acme.dev/dawn/trail/796""}"
797,797,80,created,2025-06-15 00:57:42,"{""short_code"":""aWxSvc"",""original_url"":""https://seeded.app/urban/island/797""}"
798,798,390,created,2026-01-04 21:53:40,"{""short_code"":""qpFJCR"",""original_url"":""https://relay.cloud/amber/network/798""}"
799,799,234,created,2025-12-16 10:09:40,"{""short_code"":""81oYNi"",""original_url"":""https://example.com/forest/journey/799""}"
800,800,76,created,2025-05-31 09:21:15,"{""short_code"":""euDpdl"",""original_url"":""https://opswise.net/brisk/orbit/800""}"
801,801,302,created,2025-05-18 07:24:57,"{""short_code"":""SPHL3X"",""original_url"":""https://hackstack.io/mellow/journey/801""}"
802,802,151,created,2025-02-20 11:55:52,"{""short_code"":""eEWbKy"",""original_url"":""https://example.com/forest/delta/802""}"
803,803,267,created,2025-11-12 09:15:24,"{""short_code"":""BcenC7"",""original_url"":""https://hackstack.io/urban/lagoon/803""}"
804,804,76,created,2025-06-08 00:59:47,"{""short_code"":""9blGgb"",""original_url"":""https://example.com/jade/lagoon/804""}"
805,805,121,created,2025-07-20 18:51:02,"{""short_code"":""QcutkN"",""original_url"":""https://opswise.net/harbor/field/805""}"
806,806,378,created,2026-01-08 11:08:25,"{""short_code"":""TuAEOX"",""original_url"":""https://example.com/forest/river/806""}"
807,807,51,created,2025-05-13 18:35:27,"{""short_code"":""sw97Fg"",""original_url"":""https://example.com/tidy/window/807""}"
808,808,107,created,2025-03-11 08:48:01,"{""short_code"":""PHPSGd"",""original_url"":""https://opswise.net/opal/engine/808""}"
809,809,128,created,2026-02-01 12:14:16,"{""short_code"":""rprFcE"",""original_url"":""https://relay.cloud/calm/engine/809""}"
810,810,150,created,2025-03-10 14:02:30,"{""short_code"":""24uuK8"",""original_url"":""https://relay.cloud/amber/kernel/810""}"
811,811,43,created,2025-04-03 11:26:42,"{""short_code"":""7UsewI"",""original_url"":""https://acme.dev/rapid/engine/811""}"
812,812,42,created,2025-11-14 06:01:38,"{""short_code"":""LNAi2k"",""original_url"":""https://example.com/amber/island/812""}"
813,813,124,created,2025-11-21 15:59:44,"{""short_code"":""d25Qc2"",""original_url"":""https://example.com/ember/river/813""}"
814,814,164,created,2025-12-31 14:03:03,"{""short_code"":""P6tUSz"",""original_url"":""https://relay.cloud/tidy/yard/814""}"
815,815,47,created,2025-04-17 15:24:27,"{""short_code"":""tWNena"",""original_url"":""https://example.com/calm/anchor/815""}"
816,816,387,created,2025-05-14 08:38:13,"{""short_code"":""68KydY"",""original_url"":""https://seeded.app/proud/window/816""}"
